subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-c92099,A-7f4db3,2024-12-08,2024-12-14 00:00:00,Enterprise,1970-01-01 00:00:00.000000024,4776,57312,False,False,False,True,annual,True
S-188518,A-86fc1d,2024-11-08,Unknown,Enterprise,1970-01-01 00:00:00.000000026,0,0,True,False,False,False,monthly,True
S-4f8c90,A-32fb14,2024-03-18,Unknown,Basic,1970-01-01 00:00:00.000000029,551,6612,False,False,False,False,annual,True
S-495e57,A-bbc346,2024-08-31,2024-10-26 00:00:00,Pro,1970-01-01 00:00:00.000000020,980,11760,False,True,False,True,annual,True
S-3fbf9e,A-00bed1,2024-04-06,Unknown,Pro,1970-01-01 00:00:00.000000028,1372,16464,False,False,False,False,monthly,True
S-15be1c,A-b20d99,2024-09-26,Unknown,Pro,1970-01-01 00:00:00.000000027,1323,15876,False,False,False,False,monthly,True
S-a18ab0,A-309e54,2024-12-21,Unknown,Pro,1970-01-01 00:00:00.000000015,735,8820,False,False,False,False,monthly,True
S-008cab,A-202b67,2024-05-31,Unknown,Pro,1970-01-01 00:00:00.000000011,539,6468,False,False,False,False,monthly,False
S-09950d,A-5f2961,2024-11-27,Unknown,Enterprise,1970-01-01 00:00:00.000000007,1393,16716,False,False,False,False,annual,True
S-8b24a0,A-309e54,2024-12-29,2024-12-30 00:00:00,Pro,1970-01-01 00:00:00.000000033,1617,19404,False,False,False,True,monthly,True
S-648618,A-726cfa,2023-09-07,Unknown,Pro,1970-01-01 00:00:00.000000021,1029,12348,False,False,False,False,monthly,False
S-d9659f,A-aa9511,2024-07-04,Unknown,Enterprise,1970-01-01 00:00:00.000000023,4577,54924,False,False,False,False,annual,False
S-ddbad0,A-bad8c1,2023-09-16,Unknown,Basic,1970-01-01 00:00:00.000000042,798,9576,False,False,False,False,monthly,True
S-1f9da0,A-977ca0,2023-10-15,Unknown,Basic,1970-01-01 00:00:00.000000011,209,2508,False,False,False,False,monthly,False
S-74f146,A-18793f,2024-12-23,Unknown,Pro,1970-01-01 00:00:00.000000148,7252,87024,False,False,False,False,monthly,True
S-e0179e,A-69fad4,2024-03-24,Unknown,Pro,1970-01-01 00:00:00.000000013,0,0,True,False,False,False,monthly,True
S-8055fa,A-09540c,2024-08-03,2024-11-29 00:00:00,Basic,1970-01-01 00:00:00.000000067,1273,15276,False,False,False,True,monthly,True
S-c1446e,A-9289f6,2023-11-15,Unknown,Enterprise,1970-01-01 00:00:00.000000022,0,0,True,False,False,False,monthly,True
S-27e9ad,A-05f0e5,2023-10-18,Unknown,Basic,1970-01-01 00:00:00.000000032,608,7296,False,False,False,False,annual,True
S-c08805,A-6f8ad2,2024-09-03,2024-10-03 00:00:00,Pro,1970-01-01 00:00:00.000000018,882,10584,False,False,False,True,annual,True
S-4012d6,A-f92792,2024-10-31,Unknown,Pro,1970-01-01 00:00:00.000000015,735,8820,False,True,False,False,annual,True
S-4236fa,A-4437e4,2023-11-17,Unknown,Basic,1970-01-01 00:00:00.000000017,323,3876,False,False,False,False,monthly,True
S-a87c2f,A-4ae22a,2024-05-28,2024-10-14 00:00:00,Enterprise,1970-01-01 00:00:00.000000028,5572,66864,False,False,False,True,annual,False
S-3df6ee,A-afa505,2024-05-10,Unknown,Enterprise,1970-01-01 00:00:00.000000070,13930,167160,False,False,False,False,monthly,True
S-ca9532,A-309e54,2024-12-14,Unknown,Enterprise,1970-01-01 00:00:00.000000015,2985,35820,False,False,False,False,annual,True
S-be42e1,A-9f2731,2024-10-22,Unknown,Pro,1970-01-01 00:00:00.000000039,0,0,True,False,False,False,annual,True
S-7d4d45,A-474ad4,2023-12-20,Unknown,Basic,1970-01-01 00:00:00.000000017,323,3876,False,False,False,False,annual,True
S-3c5dab,A-7da956,2024-08-13,Unknown,Basic,1970-01-01 00:00:00.000000013,247,2964,False,False,False,False,monthly,True
S-e43d0d,A-de24d5,2024-11-18,Unknown,Enterprise,1970-01-01 00:00:00.000000037,7363,88356,False,False,False,False,annual,True
S-f5df4a,A-58b9ff,2024-06-26,Unknown,Pro,1970-01-01 00:00:00.000000006,294,3528,False,False,False,False,annual,False
S-9925b9,A-cea1f0,2024-06-01,Unknown,Basic,1970-01-01 00:00:00.000000025,475,5700,False,False,True,False,annual,False
S-1ff580,A-6965e1,2024-12-26,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,monthly,False
S-f40285,A-bb1eaa,2024-07-28,Unknown,Basic,1970-01-01 00:00:00.000000021,399,4788,False,False,False,False,monthly,True
S-c59502,A-bf7919,2024-12-07,Unknown,Enterprise,1970-01-01 00:00:00.000000003,597,7164,False,False,False,False,monthly,True
S-54283b,A-4c56c9,2024-08-27,2024-11-03 00:00:00,Enterprise,1970-01-01 00:00:00.000000049,9751,117012,False,False,False,True,monthly,True
S-b48787,A-02fac6,2023-10-21,Unknown,Pro,1970-01-01 00:00:00.000000022,1078,12936,False,False,False,False,annual,True
S-d859b7,A-66224b,2024-12-30,Unknown,Enterprise,1970-01-01 00:00:00.000000092,0,0,True,False,False,False,annual,True
S-49d73e,A-f44180,2024-06-30,Unknown,Enterprise,1970-01-01 00:00:00.000000035,0,0,True,False,False,False,annual,True
S-dfad0a,A-7d514c,2024-09-08,Unknown,Basic,1970-01-01 00:00:00.000000017,0,0,True,False,False,False,monthly,True
S-dec1fb,A-297a2d,2023-08-30,Unknown,Enterprise,1970-01-01 00:00:00.000000036,7164,85968,False,True,False,False,monthly,False
S-90a6c9,A-c37cab,2024-10-18,Unknown,Pro,1970-01-01 00:00:00.000000046,0,0,True,False,False,False,monthly,True
S-e339fb,A-c1e51e,2024-10-31,2024-12-18 00:00:00,Enterprise,1970-01-01 00:00:00.000000014,2786,33432,False,False,False,True,annual,True
S-f4a92a,A-ccb686,2024-02-02,Unknown,Pro,1970-01-01 00:00:00.000000014,686,8232,False,False,False,False,annual,False
S-d1f7ad,A-c222ab,2024-10-31,2024-11-29 00:00:00,Basic,1970-01-01 00:00:00.000000032,608,7296,False,False,False,True,annual,False
S-81fc45,A-5a215a,2024-02-05,Unknown,Pro,1970-01-01 00:00:00.000000087,0,0,True,False,False,False,annual,True
S-a25ed2,A-65aeb5,2024-08-19,2024-09-25 00:00:00,Enterprise,1970-01-01 00:00:00.000000009,1791,21492,False,False,False,True,monthly,True
S-51b3ed,A-702032,2024-10-28,Unknown,Basic,1970-01-01 00:00:00.000000028,532,6384,False,True,False,False,annual,True
S-d604ec,A-67be94,2023-08-29,Unknown,Basic,1970-01-01 00:00:00.000000026,494,5928,False,False,False,False,monthly,True
S-864b0c,A-f25509,2024-07-14,Unknown,Enterprise,1970-01-01 00:00:00.000000032,6368,76416,False,False,False,False,annual,True
S-4c4852,A-71615e,2024-11-06,Unknown,Basic,1970-01-01 00:00:00.000000073,0,0,True,False,False,False,monthly,True
S-7576bd,A-354f12,2024-10-18,Unknown,Enterprise,1970-01-01 00:00:00.000000009,1791,21492,False,False,False,False,annual,True
S-b41269,A-e5d6ab,2024-03-23,Unknown,Enterprise,1970-01-01 00:00:00.000000015,2985,35820,False,False,False,False,annual,True
S-786a36,A-5ed98d,2024-07-18,Unknown,Enterprise,1970-01-01 00:00:00.000000024,4776,57312,False,False,False,False,annual,True
S-264c8a,A-34d880,2024-06-26,Unknown,Enterprise,1970-01-01 00:00:00.000000007,0,0,True,False,False,False,monthly,True
S-196e49,A-0b0d6d,2024-12-30,Unknown,Basic,1970-01-01 00:00:00.000000012,228,2736,False,False,False,False,monthly,True
S-cda242,A-71615e,2024-10-10,Unknown,Pro,1970-01-01 00:00:00.000000022,1078,12936,False,True,False,False,annual,True
S-c3d6a2,A-7f29a7,2024-12-03,Unknown,Basic,1970-01-01 00:00:00.000000041,779,9348,False,False,False,False,annual,True
S-43c737,A-65aeb5,2024-09-01,Unknown,Enterprise,1970-01-01 00:00:00.000000009,1791,21492,False,False,False,False,annual,True
S-021ca9,A-9affe6,2024-10-01,Unknown,Basic,1970-01-01 00:00:00.000000018,342,4104,False,False,False,False,monthly,True
S-576aec,A-7e0a10,2023-12-07,Unknown,Pro,1970-01-01 00:00:00.000000046,2254,27048,False,False,False,False,monthly,False
S-6485d5,A-ac9111,2024-06-16,Unknown,Enterprise,1970-01-01 00:00:00.000000021,4179,50148,False,False,False,False,monthly,True
S-de7a48,A-ccc747,2024-10-15,2024-12-30 00:00:00,Pro,1970-01-01 00:00:00.000000023,1127,13524,False,False,False,True,annual,True
S-7d5bf1,A-92a3af,2024-09-19,Unknown,Enterprise,1970-01-01 00:00:00.000000027,5373,64476,False,False,False,False,monthly,True
S-83ee75,A-439b2f,2024-12-27,Unknown,Pro,1970-01-01 00:00:00.000000026,1274,15288,False,True,False,False,monthly,True
S-5ddeef,A-712f1c,2024-01-28,Unknown,Pro,1970-01-01 00:00:00.000000058,0,0,True,False,False,False,annual,False
S-25270a,A-de24d5,2024-12-15,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,annual,True
S-7e09c4,A-118f1c,2024-12-21,2024-12-31 00:00:00,Basic,1970-01-01 00:00:00.000000032,608,7296,False,False,False,True,annual,False
S-9efd1b,A-6a4e2d,2024-04-06,Unknown,Basic,1970-01-01 00:00:00.000000020,380,4560,False,False,True,False,monthly,True
S-b8a3b6,A-e7beab,2024-07-24,Unknown,Pro,1970-01-01 00:00:00.000000057,2793,33516,False,False,False,False,annual,True
S-1db3e6,A-c608c8,2024-08-28,Unknown,Basic,1970-01-01 00:00:00.000000005,95,1140,False,False,False,False,monthly,True
S-17c51e,A-462d45,2024-11-25,2024-12-12 00:00:00,Pro,1970-01-01 00:00:00.000000061,2989,35868,False,False,False,True,annual,True
S-b9fe85,A-2d1036,2024-07-03,Unknown,Enterprise,1970-01-01 00:00:00.000000069,13731,164772,False,False,False,False,monthly,True
S-c62428,A-1f0636,2024-11-17,Unknown,Enterprise,1970-01-01 00:00:00.000000105,20895,250740,False,False,False,False,annual,False
S-6eeae1,A-c70870,2024-12-29,Unknown,Pro,1970-01-01 00:00:00.000000094,4606,55272,False,False,False,False,annual,True
S-79ef9b,A-4e960a,2024-04-02,Unknown,Enterprise,1970-01-01 00:00:00.000000023,4577,54924,False,False,False,False,annual,True
S-0455a5,A-993085,2024-10-22,2024-11-10 00:00:00,Enterprise,1970-01-01 00:00:00.000000042,8358,100296,False,True,False,True,monthly,False
S-ae093b,A-d27f50,2024-11-29,Unknown,Enterprise,1970-01-01 00:00:00.000000044,0,0,True,False,False,False,monthly,True
S-72e73f,A-dbc825,2024-01-26,Unknown,Enterprise,1970-01-01 00:00:00.000000019,3781,45372,False,True,False,False,annual,False
S-8c118d,A-b179bf,2024-10-27,Unknown,Pro,1970-01-01 00:00:00.000000043,0,0,True,False,False,False,monthly,True
S-ab7a04,A-098560,2024-09-05,Unknown,Basic,1970-01-01 00:00:00.000000007,133,1596,False,False,False,False,annual,True
S-761518,A-00cac8,2024-09-05,Unknown,Pro,1970-01-01 00:00:00.000000008,392,4704,False,False,False,False,monthly,True
S-f49f24,A-ccc747,2024-07-14,Unknown,Pro,1970-01-01 00:00:00.000000016,784,9408,False,False,False,False,annual,False
S-22083e,A-6e7827,2024-12-19,Unknown,Pro,1970-01-01 00:00:00.000000017,833,9996,False,False,False,False,annual,True
S-c14eeb,A-fce879,2024-09-28,Unknown,Basic,1970-01-01 00:00:00.000000033,627,7524,False,False,False,False,monthly,True
S-804965,A-157070,2024-03-31,Unknown,Enterprise,1970-01-01 00:00:00.000000035,6965,83580,False,False,False,False,monthly,True
S-19abcf,A-940b8b,2024-09-10,Unknown,Pro,1970-01-01 00:00:00.000000017,833,9996,False,False,False,False,annual,True
S-004d19,A-bece89,2024-03-03,Unknown,Enterprise,1970-01-01 00:00:00.000000026,5174,62088,False,False,False,False,annual,True
S-11939f,A-40906c,2024-10-14,Unknown,Basic,1970-01-01 00:00:00.000000092,1748,20976,False,False,False,False,monthly,True
S-6cea1b,A-158f4e,2024-11-18,Unknown,Pro,1970-01-01 00:00:00.000000061,2989,35868,False,False,False,False,monthly,True
S-74be40,A-a8d89d,2024-04-12,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,True,False,False,monthly,False
S-8f9410,A-098560,2024-07-19,Unknown,Enterprise,1970-01-01 00:00:00.000000003,597,7164,False,False,False,False,annual,True
S-395a98,A-c7e58b,2024-07-29,Unknown,Basic,1970-01-01 00:00:00.000000016,304,3648,False,False,False,False,monthly,True
S-151b22,A-533452,2024-12-18,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,False,False,annual,True
S-6b0789,A-34d880,2024-07-04,Unknown,Pro,1970-01-01 00:00:00.000000014,686,8232,False,False,False,False,monthly,True
S-f94b9b,A-82861f,2024-10-16,2024-11-08 00:00:00,Pro,1970-01-01 00:00:00.000000041,2009,24108,False,False,False,True,annual,True
S-0e068c,A-40de06,2024-09-13,Unknown,Basic,1970-01-01 00:00:00.000000060,1140,13680,False,False,False,False,annual,True
S-212fc4,A-c608c8,2023-10-15,Unknown,Enterprise,1970-01-01 00:00:00.000000006,1194,14328,False,False,False,False,monthly,True
S-eec056,A-c222ab,2024-10-07,Unknown,Basic,1970-01-01 00:00:00.000000032,608,7296,False,True,False,False,monthly,True
S-28e360,A-ad64c6,2024-11-20,Unknown,Enterprise,1970-01-01 00:00:00.000000028,5572,66864,False,False,False,False,annual,True
S-52119f,A-02fac6,2023-11-20,Unknown,Enterprise,1970-01-01 00:00:00.000000022,4378,52536,False,False,False,False,monthly,True
S-008f3c,A-e98302,2024-12-23,2024-12-28 00:00:00,Pro,1970-01-01 00:00:00.000000058,2842,34104,False,False,False,True,annual,True
S-82c91a,A-462d45,2024-12-10,Unknown,Pro,1970-01-01 00:00:00.000000030,1470,17640,False,False,False,False,annual,True
S-fcab86,A-9f0b68,2024-08-04,Unknown,Enterprise,1970-01-01 00:00:00.000000017,3383,40596,False,False,False,False,annual,True
S-92b77f,A-7dacce,2024-11-27,Unknown,Pro,1970-01-01 00:00:00.000000012,588,7056,False,False,False,False,annual,False
S-099dbc,A-812c5b,2024-07-21,Unknown,Pro,1970-01-01 00:00:00.000000055,2695,32340,False,False,False,False,monthly,True
S-da7f1f,A-1f0ac7,2023-12-04,Unknown,Pro,1970-01-01 00:00:00.000000024,1176,14112,False,False,False,False,monthly,False
S-62641a,A-4c56c9,2024-11-29,2024-12-03 00:00:00,Enterprise,1970-01-01 00:00:00.000000018,3582,42984,False,False,False,True,monthly,False
S-2c3b6d,A-a2485e,2024-12-05,Unknown,Enterprise,1970-01-01 00:00:00.000000017,3383,40596,False,False,False,False,annual,True
S-3e0c24,A-271f46,2023-03-29,Unknown,Basic,1970-01-01 00:00:00.000000038,722,8664,False,False,False,False,annual,True
S-9d7fa9,A-a865bd,2024-01-17,Unknown,Pro,1970-01-01 00:00:00.000000038,1862,22344,False,False,False,False,monthly,True
S-9f13f8,A-f3ff05,2024-10-07,Unknown,Basic,1970-01-01 00:00:00.000000002,38,456,False,False,False,False,annual,True
S-0359cf,A-afa505,2024-02-10,Unknown,Pro,1970-01-01 00:00:00.000000070,0,0,True,False,False,False,annual,False
S-f29976,A-977ca0,2023-06-10,Unknown,Pro,1970-01-01 00:00:00.000000006,0,0,True,False,False,False,annual,True
S-23281c,A-69fad4,2023-07-24,Unknown,Basic,1970-01-01 00:00:00.000000015,285,3420,False,False,False,False,monthly,True
S-b4536d,A-7a0d69,2024-11-20,Unknown,Basic,1970-01-01 00:00:00.000000020,380,4560,False,False,False,False,annual,True
S-e5a001,A-922109,2024-10-20,Unknown,Basic,1970-01-01 00:00:00.000000009,0,0,True,False,False,False,monthly,True
S-d56a2c,A-751bd4,2024-10-29,Unknown,Pro,1970-01-01 00:00:00.000000035,0,0,True,False,False,False,annual,True
S-5ab139,A-30b4ca,2024-05-24,Unknown,Enterprise,1970-01-01 00:00:00.000000086,17114,205368,False,False,False,False,annual,True
S-1e5fd7,A-ac9111,2024-10-18,Unknown,Basic,1970-01-01 00:00:00.000000021,399,4788,False,False,False,False,monthly,True
S-1c7a41,A-4f18f0,2024-12-20,Unknown,Basic,1970-01-01 00:00:00.000000024,456,5472,False,False,False,False,monthly,True
S-b7feb8,A-075038,2024-05-08,Unknown,Basic,1970-01-01 00:00:00.000000037,703,8436,False,False,False,False,annual,False
S-b89456,A-13466a,2024-09-01,2024-12-31 00:00:00,Enterprise,1970-01-01 00:00:00.000000004,796,9552,False,False,False,True,monthly,True
S-e93577,A-bb2f49,2024-11-14,Unknown,Pro,1970-01-01 00:00:00.000000085,4165,49980,False,True,False,False,monthly,True
S-69a2d8,A-dcc2f0,2023-12-03,Unknown,Pro,1970-01-01 00:00:00.000000015,735,8820,False,False,False,False,monthly,True
S-00fb6e,A-c16101,2024-10-22,Unknown,Basic,1970-01-01 00:00:00.000000013,247,2964,False,False,False,False,monthly,True
S-26bc22,A-59f724,2024-07-23,Unknown,Enterprise,1970-01-01 00:00:00.000000003,597,7164,False,True,False,False,annual,False
S-77ba64,A-bd4513,2024-11-16,Unknown,Basic,1970-01-01 00:00:00.000000066,1254,15048,False,True,False,False,annual,True
S-6f04a4,A-417d2f,2024-09-14,Unknown,Pro,1970-01-01 00:00:00.000000004,196,2352,False,False,False,False,monthly,True
S-0268ba,A-9f0b68,2024-07-20,Unknown,Enterprise,1970-01-01 00:00:00.000000033,6567,78804,False,False,False,False,annual,True
S-0abd10,A-016043,2024-11-23,2024-12-21 00:00:00,Enterprise,1970-01-01 00:00:00.000000024,4776,57312,False,True,False,True,annual,True
S-dab0d8,A-439b2f,2024-05-16,Unknown,Basic,1970-01-01 00:00:00.000000006,114,1368,False,False,False,False,annual,True
S-046595,A-ed510f,2023-12-28,Unknown,Enterprise,1970-01-01 00:00:00.000000042,8358,100296,False,True,False,False,annual,True
S-5aaf6f,A-6965e1,2024-12-12,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,annual,True
S-a10469,A-5247b3,2024-10-14,Unknown,Pro,1970-01-01 00:00:00.000000016,784,9408,False,False,False,False,annual,True
S-cbf8e8,A-d4e0d4,2024-11-23,Unknown,Basic,1970-01-01 00:00:00.000000117,2223,26676,False,False,False,False,monthly,True
S-a0e1dc,A-712426,2024-12-19,Unknown,Basic,1970-01-01 00:00:00.000000119,2261,27132,False,False,False,False,monthly,True
S-127d0b,A-1e50e0,2024-05-04,Unknown,Pro,1970-01-01 00:00:00.000000019,931,11172,False,False,False,False,monthly,True
S-2fed82,A-5b4ebb,2024-07-11,Unknown,Basic,1970-01-01 00:00:00.000000021,399,4788,False,False,False,False,monthly,True
S-2f07f6,A-9208f0,2024-03-20,Unknown,Pro,1970-01-01 00:00:00.000000049,0,0,True,False,False,False,monthly,False
S-448b6d,A-8adedc,2024-06-08,Unknown,Basic,1970-01-01 00:00:00.000000019,361,4332,False,False,False,False,monthly,False
S-c61dc9,A-f92792,2024-12-15,Unknown,Basic,1970-01-01 00:00:00.000000019,361,4332,False,False,False,False,annual,False
S-a7ad50,A-82d8a6,2024-12-18,Unknown,Basic,1970-01-01 00:00:00.000000018,342,4104,False,False,False,False,monthly,True
S-b037c5,A-0a282f,2024-10-07,Unknown,Pro,1970-01-01 00:00:00.000000020,980,11760,False,False,True,False,annual,True
S-bdd2e4,A-ce66f8,2024-05-16,Unknown,Basic,1970-01-01 00:00:00.000000029,551,6612,False,False,False,False,annual,True
S-8d89a8,A-5f2961,2024-12-03,Unknown,Enterprise,1970-01-01 00:00:00.000000016,3184,38208,False,False,False,False,monthly,True
S-00bb84,A-4f18f0,2024-07-07,Unknown,Pro,1970-01-01 00:00:00.000000024,1176,14112,False,False,False,False,annual,True
S-c5bec0,A-1986ca,2024-09-21,Unknown,Enterprise,1970-01-01 00:00:00.000000020,3980,47760,False,False,False,False,annual,True
S-e6029e,A-9174e0,2024-12-19,Unknown,Enterprise,1970-01-01 00:00:00.000000037,7363,88356,False,False,False,False,monthly,True
S-f8008a,A-eb2fdc,2024-07-07,Unknown,Enterprise,1970-01-01 00:00:00.000000031,6169,74028,False,False,False,False,annual,True
S-db89df,A-1f0636,2024-05-29,Unknown,Enterprise,1970-01-01 00:00:00.000000105,20895,250740,False,True,False,False,annual,True
S-700036,A-02cd81,2024-03-31,Unknown,Basic,1970-01-01 00:00:00.000000044,836,10032,False,False,False,False,annual,True
S-7925f0,A-87aa7b,2024-09-24,Unknown,Enterprise,1970-01-01 00:00:00.000000024,4776,57312,False,False,False,False,monthly,True
S-1877a6,A-d77f4c,2024-03-31,Unknown,Pro,1970-01-01 00:00:00.000000006,294,3528,False,False,False,False,monthly,True
S-6b6cd7,A-d792a6,2023-04-04,Unknown,Enterprise,1970-01-01 00:00:00.000000006,0,0,True,False,False,False,monthly,True
S-3ed1f5,A-7920cc,2024-02-19,Unknown,Enterprise,1970-01-01 00:00:00.000000039,7761,93132,False,False,False,False,monthly,True
S-cf59a0,A-c16cf7,2024-11-02,Unknown,Basic,1970-01-01 00:00:00.000000018,0,0,True,False,False,False,monthly,True
S-78e1c6,A-7e0a10,2024-02-28,Unknown,Enterprise,1970-01-01 00:00:00.000000046,9154,109848,False,False,False,False,monthly,False
S-ce5636,A-4c56c9,2024-11-14,Unknown,Basic,1970-01-01 00:00:00.000000030,0,0,True,False,False,False,annual,True
S-0c9600,A-2b9d3e,2023-09-06,Unknown,Basic,1970-01-01 00:00:00.000000011,209,2508,False,False,False,False,annual,True
S-0a6b6b,A-d42431,2024-06-11,Unknown,Basic,1970-01-01 00:00:00.000000022,418,5016,False,False,True,False,monthly,True
S-054897,A-de58ca,2024-01-06,Unknown,Pro,1970-01-01 00:00:00.000000015,735,8820,False,False,False,False,monthly,False
S-b81c82,A-9289f6,2024-12-17,Unknown,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,True,False,False,annual,False
S-c9eecb,A-6c093d,2024-10-10,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,False,False,annual,True
S-2c53ad,A-c222ab,2024-09-19,Unknown,Enterprise,1970-01-01 00:00:00.000000032,6368,76416,False,False,False,False,monthly,True
S-9eb2c5,A-bb3bd4,2024-09-16,Unknown,Basic,1970-01-01 00:00:00.000000023,437,5244,False,True,False,False,monthly,True
S-d0c339,A-31ab9a,2024-08-29,Unknown,Pro,1970-01-01 00:00:00.000000019,0,0,True,False,False,False,annual,True
S-6f43f7,A-e36807,2024-07-22,Unknown,Enterprise,1970-01-01 00:00:00.000000014,2786,33432,False,False,False,False,annual,True
S-d43ad9,A-8bde0c,2024-12-14,Unknown,Pro,1970-01-01 00:00:00.000000013,637,7644,False,False,False,False,annual,False
